asof_dt,ticker,close
2022-01-05,T032,90.94605132626323
2022-01-05,T033,101.64821161531569
2022-01-05,T034,90.74315467253679
2022-01-05,T035,96.973678118624
2022-01-05,T036,95.32792656168786
2022-01-05,T037,110.9825154931459
2022-01-05,T038,110.0227635409237
2022-01-05,T039,101.61237696931234
2022-01-06,T000,110.60704268762171
2022-01-06,T001,98.2206365001299
2022-01-06,T002,103.1147094761044
2022-01-06,T003,100.17061617758347
2022-01-06,T004,98.75723812548749
2022-01-06,T005,101.27529902913116
2022-01-06,T006,104.40005572035298
2022-01-06,T007,90.7658070763345
2022-01-06,T008,106.55780603414462
2022-01-06,T009,106.61309164714088
2022-01-06,T010,95.19748925970609
2022-01-06,T011,100.89354204077344
2022-01-06,T012,104.61003229742012
2022-01-06,T013,98.22654429513646
2022-01-06,T014,99.42094440925307
2022-01-06,T015,91.47072966920501
2022-01-06,T016,101.37420990887948
2022-01-06,T017,102.2253006401485
2022-01-06,T018,100.07177844818851
2022-01-06,T019,94.41314817447125
2022-01-06,T020,110.38587613156784
2022-01-06,T021,100.86610007593639
2022-01-06,T022,99.71570000910994
2022-01-06,T023,114.24307700396919
2022-01-06,T024,101.54035208940677
2022-01-06,T025,93.37156432162035
2022-01-06,T026,101.44731072380475
2022-01-06,T027,89.0836171895262
2022-01-06,T028,103.23926813117306
2022-01-06,T029,100.14023522224664
2022-01-06,T030,98.4583669984567
2022-01-06,T031,107.0036443466242
2022-01-06,T032,88.65499497856912
2022-01-06,T033,99.65313338650982
2022-01-06,T034,90.71889231982915
2022-01-06,T035,96.1460053912927
2022-01-06,T036,95.48645177425563
2022-01-06,T037,110.72385048592432
2022-01-06,T038,108.04453872779456
2022-01-06,T039,102.13405096270736
2022-01-07,T000,108.65498694305666
2022-01-07,T001,98.82984563496964
2022-01-07,T002,102.0211692801723
2022-01-07,T003,100.38527626055539
2022-01-07,T004,97.81965075111755
2022-01-07,T005,100.3481629520641
2022-01-07,T006,101.86360048880881
2022-01-07,T007,90.03989967926549
2022-01-07,T008,105.88997347824102
2022-01-07,T009,105.02422149135124
2022-01-07,T010,94.31431475477068
2022-01-07,T011,100.14538286151985
2022-01-07,T012,102.56698378651781
2022-01-07,T013,97.6791226814324
2022-01-07,T014,98.72437775603977
2022-01-07,T015,91.33270703379414
2022-01-07,T016,100.24477297920039
2022-01-07,T017,103.51073584641196
2022-01-07,T018,98.63139000025781
2022-01-07,T019,93.07461624537657
2022-01-07,T020,107.68879660761712
2022-01-07,T021,100.71935901567122
2022-01-07,T022,99.03983356955824
2022-01-07,T023,112.71591043442754
2022-01-07,T024,100.97638233828081
2022-01-07,T025,93.34848178555139
2022-01-07,T026,100.00744278445393
2022-01-07,T027,88.19097217296738
2022-01-07,T028,102.98450701972605
2022-01-07,T029,99.04523511137009
2022-01-07,T030,97.46726161532581
2022-01-07,T031,108.07703474870031
2022-01-07,T032,88.46411507710337
2022-01-07,T033,98.71272868414317
2022-01-07,T034,89.78342462116619
2022-01-07,T035,95.70472504212812
2022-01-07,T036,94.12557478643171
2022-01-07,T037,108.0855729335611
2022-01-07,T038,108.10450446040313
2022-01-07,T039,100.93793363650592
2022-01-10,T000,110.1547361059169
2022-01-10,T001,99.49663167619404
2022-01-10,T002,101.5966420716822
2022-01-10,T003,101.09296380119383
2022-01-10,T004,98.7629438397553
2022-01-10,T005,102.30589020291818
2022-01-10,T006,103.39293803038551
2022-01-10,T007,89.08127110252617
2022-01-10,T008,107.22946866860929
2022-01-10,T009,107.37135897482375
2022-01-10,T010,94.75483745601574
2022-01-10,T011,100.77309065039104
2022-01-10,T012,103.47886578951596
2022-01-10,T013,97.89483321242282
2022-01-10,T014,99.68700335782057
2022-01-10,T015,91.96591538941155
2022-01-10,T016,102.33030224345987
2022-01-10,T017,104.75314679859248
2022-01-10,T018,98.7931895709297
2022-01-10,T019,94.35822038227033
2022-01-10,T020,109.13238075380599
2022-01-10,T021,101.29787407233853
2022-01-10,T022,99.19245863008129
2022-01-10,T023,110.93375305520796
2022-01-10,T024,102.22783975148488
2022-01-10,T025,93.45913582655783
2022-01-10,T026,98.5724233018042
2022-01-10,T027,87.2490909187853
2022-01-10,T028,103.66933260464525
2022-01-10,T029,100.56571980894964
2022-01-10,T030,97.77471076498657
2022-01-10,T031,109.82206470156456
2022-01-10,T032,88.00268580886397
2022-01-10,T033,98.10338707023713
2022-01-10,T034,90.88028301692037
2022-01-10,T035,96.85168636090235
2022-01-10,T036,94.74391198297131
2022-01-10,T037,110.22876115142519
2022-01-10,T038,108.03611639566321
2022-01-10,T039,101.29547134108238
2022-01-11,T000,111.8370792956309
2022-01-11,T001,101.92616662366993
2022-01-11,T002,101.90195378087054
2022-01-11,T003,100.45408642388095
2022-01-11,T004,99.24812385370491
2022-01-11,T005,102.09882458487722
2022-01-11,T006,105.37413910665478
2022-01-11,T007,90.35820863099917
2022-01-11,T008,107.72497940451376
2022-01-11,T009,107.78732856863931
2022-01-11,T010,98.97974420252139
2022-01-11,T011,101.21529200617964
2022-01-11,T012,104.29448878167945
2022-01-11,T013,99.04012964948414
2022-01-11,T014,101.46496965506292
2022-01-11,T015,93.08413455947773
2022-01-11,T016,101.9836797597046
2022-01-11,T017,104.7160391604207
2022-01-11,T018,100.69232740203859
2022-01-11,T019,95.25245421590142
2022-01-11,T020,109.08466445181764
2022-01-11,T021,103.54658558306085
2022-01-11,T022,101.49923496558316
2022-01-11,T023,111.62671619698776
2022-01-11,T024,103.13258921684601
2022-01-11,T025,94.60464954232484
2022-01-11,T026,98.45698272234925
2022-01-11,T027,87.05317371433767
2022-01-11,T028,105.37854340024315
2022-01-11,T029,100.1260511606817
2022-01-11,T030,99.7188987544417
2022-01-11,T031,109.39122345293714
2022-01-11,T032,89.27962055249627
2022-01-11,T033,98.81951590418281
2022-01-11,T034,93.54119003864305
2022-01-11,T035,96.7837361342821
2022-01-11,T036,93.9432794786434
2022-01-11,T037,110.75519814548123
2022-01-11,T038,108.25485043557248
2022-01-11,T039,101.71293910857291
2022-01-12,T000,112.67163673172585
2022-01-12,T001,102.67890675375064
2022-01-12,T002,101.32527782844446
2022-01-12,T003,102.3215196705492
2022-01-12,T004,101.27358448608018
2022-01-12,T005,101.99015642960336
2022-01-12,T006,105.35607244242489
2022-01-12,T007,90.14232066046814
2022-01-12,T008,107.3758941964427
2022-01-12,T009,107.60465387657416
2022-01-12,T010,100.16335958938102
2022-01-12,T011,101.5952304296552
2022-01-12,T012,102.21499117944053
2022-01-12,T013,100.84082525312618
2022-01-12,T014,100.89564845688275
2022-01-12,T015,93.55117635018446
2022-01-12,T016,103.54647890873986
2022-01-12,T017,105.13389567828854
2022-01-12,T018,99.96009609908039
2022-01-12,T019,93.62349176857755
2022-01-12,T020,111.09493744429491
2022-01-12,T021,104.50099606846474
2022-01-12,T022,102.27015943239341
2022-01-12,T023,114.0363623997524
2022-01-12,T024,104.14994506145968
2022-01-12,T025,94.6719500602644
2022-01-12,T026,97.28143321545079
2022-01-12,T027,84.73178115766602
2022-01-12,T028,104.26632850388518
2022-01-12,T029,99.8070824116846
2022-01-12,T030,100.21463350083862
2022-01-12,T031,110.85950443423128
2022-01-12,T032,89.36275049376752
2022-01-12,T033,100.19480700122158
2022-01-12,T034,95.24668480877362
2022-01-12,T035,96.29468598009488
2022-01-12,T036,93.4418263038339
2022-01-12,T037,109.43572102673654
2022-01-12,T038,109.80879043374597
2022-01-12,T039,101.49877665288885
2022-01-13,T000,114.537248962701
2022-01-13,T001,103.10374171531758
2022-01-13,T002,102.83032763025503
2022-01-13,T003,104.42769509087597
2022-01-13,T004,100.51429735657419
2022-01-13,T005,101.08203227981814
2022-01-13,T006,105.79865761524576
2022-01-13,T007,90.92949575138347
2022-01-13,T008,107.95540832161805
2022-01-13,T009,107.26578035109313
2022-01-13,T010,101.62659536519018
2022-01-13,T011,99.63664549639928
2022-01-13,T012,102.0382677262293
2022-01-13,T013,100.19779501293812
2022-01-13,T014,101.27413286122476
2022-01-13,T015,93.46112930175128
2022-01-13,T016,102.96281588396675
2022-01-13,T017,104.78749027925193
2022-01-13,T018,99.40292824296169
2022-01-13,T019,93.89076365720601
2022-01-13,T020,111.4173290998126
2022-01-13,T021,104.97779947561664
2022-01-13,T022,102.03972799891972
2022-01-13,T023,115.92753076052045
2022-01-13,T024,104.12021777270816
2022-01-13,T025,95.77441135990499
2022-01-13,T026,98.28467767326107
2022-01-13,T027,84.06934002681905
2022-01-13,T028,105.81050396010004
2022-01-13,T029,100.45354032857345
2022-01-13,T030,101.50360980090711
2022-01-13,T031,111.34173508507561
2022-01-13,T032,89.42081627640819
2022-01-13,T033,101.72947054170864
2022-01-13,T034,97.40142243280394
2022-01-13,T035,96.11159878871945
2022-01-13,T036,94.45655161890697
2022-01-13,T037,109.06154815588977
2022-01-13,T038,111.67100997829878
2022-01-13,T039,102.24673361387069
2022-01-14,T000,115.17149200671602
2022-01-14,T001,104.03634995508767
2022-01-14,T002,103.2812745033515
2022-01-14,T003,104.1084196250293
2022-01-14,T004,100.43418088639974
2022-01-14,T005,102.71229831252926
2022-01-14,T006,108.29597775016666
2022-01-14,T007,92.5183782793208
2022-01-14,T008,107.30422562705485
2022-01-14,T009,108.42714858218098
2022-01-14,T010,101.62827255246167
2022-01-14,T011,101.0767989168985
2022-01-14,T012,102.95862137295344
2022-01-14,T013,100.62457723270998
2022-01-14,T014,102.34119650082178
2022-01-14,T015,93.18862300331142
2022-01-14,T016,105.12986954831584
2022-01-14,T017,107.75616097606571
2022-01-14,T018,98.46304603243843
2022-01-14,T019,95.21278083016941
2022-01-14,T020,110.58217584451982
2022-01-14,T021,107.04742115762414
2022-01-14,T022,103.76194289757119
2022-01-14,T023,116.87529756702237
2022-01-14,T024,106.05466680366519
2022-01-14,T025,96.21185305952842
2022-01-14,T026,98.91534456558402
2022-01-14,T027,84.97895691732955
2022-01-14,T028,105.90798249700569
2022-01-14,T029,101.1201288503986
2022-01-14,T030,101.90559973091689
2022-01-14,T031,111.65877199299317
2022-01-14,T032,90.80537787212556
2022-01-14,T033,103.83394657166711
2022-01-14,T034,97.75898684005152
2022-01-14,T035,95.59322868670273
2022-01-14,T036,96.35376504398543
2022-01-14,T037,112.10355895606448
2022-01-14,T038,111.74887592375055
2022-01-14,T039,101.94047754108365
2022-01-17,T000,115.0192801281294
2022-01-17,T001,101.8979391951749
2022-01-17,T002,102.40150440955333
2022-01-17,T003,102.39213863487144
2022-01-17,T004,102.07094790647997
2022-01-17,T005,102.90409943758748
2022-01-17,T006,107.05268352843953
2022-01-17,T007,91.66502171297687
2022-01-17,T008,106.88948759258946
2022-01-17,T009,108.4314041856328
2022-01-17,T010,101.08105587300892
2022-01-17,T011,102.49204647122903
2022-01-17,T012,102.63198435944652
2022-01-17,T013,100.03098043697784
2022-01-17,T014,102.68692241153656
2022-01-17,T015,94.94691072943613
2022-01-17,T016,106.41359777075088
2022-01-17,T017,107.63550101860909
2022-01-17,T018,99.38482420721905
2022-01-17,T019,95.67843147601747
2022-01-17,T020,111.99105452262695
2022-01-17,T021,107.02554877136147
2022-01-17,T022,103.2289284259132
2022-01-17,T023,115.62763089892674
2022-01-17,T024,106.27283645039273
2022-01-17,T025,95.49284520242958
2022-01-17,T026,100.16200961090665
2022-01-17,T027,85.33227744649977
2022-01-17,T028,105.5422409713797
2022-01-17,T029,101.13846483216037
2022-01-17,T030,102.1469672882083
2022-01-17,T031,111.20389996943622
2022-01-17,T032,92.05484849923538
2022-01-17,T033,102.53419748635305
2022-01-17,T034,95.9626479063383
2022-01-17,T035,96.33338003607473
2022-01-17,T036,96.08380981901836
2022-01-17,T037,112.70787490352144
2022-01-17,T038,113.00636941737429
2022-01-17,T039,102.10227679918843
2022-01-18,T000,114.88796141898423
2022-01-18,T001,102.56556725282348
2022-01-18,T002,101.53837698944258
2022-01-18,T003,105.4552295854593
2022-01-18,T004,103.58103204387297
2022-01-18,T005,104.84386104461286
2022-01-18,T006,108.01092985209594
2022-01-18,T007,92.96330423499644
2022-01-18,T008,108.5092566175234
2022-01-18,T009,109.30489700928551
2022-01-18,T010,102.3908667387515
2022-01-18,T011,103.43306997077177
2022-01-18,T012,104.5481616819829
2022-01-18,T013,99.77607168395302
2022-01-18,T014,103.16242841500322
2022-01-18,T015,96.51501582761651
2022-01-18,T016,108.02761659424678
2022-01-18,T017,108.31172244849357
2022-01-18,T018,99.57838339625104
2022-01-18,T019,96.65607701678364
2022-01-18,T020,112.05104275714041
2022-01-18,T021,109.95359718203305
2022-01-18,T022,104.74553716664936
2022-01-18,T023,117.64551926146231
2022-01-18,T024,107.66062063945752
2022-01-18,T025,95.90850898989666
2022-01-18,T026,101.57465388590991
2022-01-18,T027,87.15586192017356
2022-01-18,T028,107.11402281377458
2022-01-18,T029,102.26768290358872
2022-01-18,T030,103.81478523822797
2022-01-18,T031,111.72420985537649
2022-01-18,T032,93.283782311316
2022-01-18,T033,102.29748070158793
2022-01-18,T034,95.99523540210477
2022-01-18,T035,97.83314680213991
2022-01-18,T036,96.63631663153346
2022-01-18,T037,115.39865858257318
2022-01-18,T038,113.71512047277076
2022-01-18,T039,103.29095855602378
2022-01-19,T000,112.6977031684878
2022-01-19,T001,101.85272321553263
2022-01-19,T002,99.58444949688409
2022-01-19,T003,104.55859802289213
2022-01-19,T004,102.2954668561445
2022-01-19,T005,103.98013731877931
2022-01-19,T006,107.391117989019
2022-01-19,T007,92.54524808911607
2022-01-19,T008,107.28727487194591
2022-01-19,T009,109.24513588700523
2022-01-19,T010,101.49236933079854
2022-01-19,T011,100.2895415374074
2022-01-19,T012,104.10690300894561
2022-01-19,T013,98.97593744541538
2022-01-19,T014,101.58030602482442
2022-01-19,T015,96.21827224157384
2022-01-19,T016,105.29474070460137
2022-01-19,T017,109.19653414736186
2022-01-19,T018,98.29438617692313
2022-01-19,T019,95.82385541510112
2022-01-19,T020,111.50946485459859
2022-01-19,T021,107.97781361786133
2022-01-19,T022,104.34528439183629
2022-01-19,T023,114.68046235551746
2022-01-19,T024,106.20541719313772
2022-01-19,T025,93.90812923885565
2022-01-19,T026,100.1386472908055
2022-01-19,T027,87.51200129527398
2022-01-19,T028,106.22693529576019
2022-01-19,T029,102.37181665514844
2022-01-19,T030,101.00459057887463
2022-01-19,T031,108.8893072251566
2022-01-19,T032,91.9343856456857
2022-01-19,T033,101.37643703267234
2022-01-19,T034,95.58680006117405
2022-01-19,T035,97.13995158499607
2022-01-19,T036,96.07299356332459
2022-01-19,T037,114.50569186319649
2022-01-19,T038,112.49461167060487
2022-01-19,T039,103.8305318161473
2022-01-20,T000,112.51853272451021
2022-01-20,T001,101.50131885593647
2022-01-20,T002,97.77454673377562
2022-01-20,T003,104.56887235649558
2022-01-20,T004,101.64666864686373
2022-01-20,T005,103.28109758670762
2022-01-20,T006,104.45645678313049
2022-01-20,T007,90.68571510128449
2022-01-20,T008,106.5695131858188
2022-01-20,T009,109.49714600932893
2022-01-20,T010,101.04750720285666
2022-01-20,T011,100.05459286207996
2022-01-20,T012,101.70782788078854
2022-01-20,T013,98.67353378863321
2022-01-20,T014,99.77135563552167
2022-01-20,T015,96.27838673973864
2022-01-20,T016,104.47754035513258
2022-01-20,T017,107.4686728241367
2022-01-20,T018,96.42139400248897
2022-01-20,T019,96.69899888547516
2022-01-20,T020,111.33142084813068
2022-01-20,T021,107.20111747072728
2022-01-20,T022,100.65562112184271
2022-01-20,T023,114.21780913519235
2022-01-20,T024,106.07888932012534
2022-01-20,T025,94.98078950598915
2022-01-20,T026,98.21696920650767
2022-01-20,T027,86.15591875644897
2022-01-20,T028,104.81907926884294
2022-01-20,T029,103.14737959547108
2022-01-20,T030,99.30146896602128
2022-01-20,T031,108.67636094985743
2022-01-20,T032,90.59081807889818
2022-01-20,T033,101.28950251587797
2022-01-20,T034,93.38547627751227
2022-01-20,T035,97.52544916668494
2022-01-20,T036,94.40343229963675
2022-01-20,T037,113.21108637131283
2022-01-20,T038,112.09337969896616
2022-01-20,T039,104.93475481899709
2022-01-21,T000,111.68349306489328
2022-01-21,T001,100.8736799304831
2022-01-21,T002,95.58508826861716
2022-01-21,T003,101.86999707325555
2022-01-21,T004,99.76990420944436
2022-01-21,T005,103.49939544193349
2022-01-21,T006,100.57560406866799
2022-01-21,T007,88.47993910109979
2022-01-21,T008,103.13357342196207
2022-01-21,T009,108.49038964251551
2022-01-21,T010,100.54057610512622
2022-01-21,T011,97.30081807569724
2022-01-21,T012,99.49590007914603
2022-01-21,T013,98.74256556981017
2022-01-21,T014,98.0664042430679
2022-01-21,T015,93.84427368142525
2022-01-21,T016,101.16446923357216
2022-01-21,T017,103.22188655233886
2022-01-21,T018,95.90429070242392
2022-01-21,T019,94.98372564079544
2022-01-21,T020,110.96932664073873
2022-01-21,T021,106.51233821522561
2022-01-21,T022,98.21429520582859
2022-01-21,T023,112.18045926261507
2022-01-21,T024,105.1859620761089
2022-01-21,T025,93.89845656467361
2022-01-21,T026,96.65827139649477
2022-01-21,T027,83.06801026635277
2022-01-21,T028,104.3873527806878
2022-01-21,T029,101.18445286397063
2022-01-21,T030,95.68150854873846
2022-01-21,T031,106.36539567830637
2022-01-21,T032,89.37382254253242
2022-01-21,T033,102.14169046317959
2022-01-21,T034,91.52409982111651
2022-01-21,T035,94.97151359120096
2022-01-21,T036,94.65704685705019
2022-01-21,T037,111.19959143251612
2022-01-21,T038,110.33265892503098
2022-01-21,T039,102.72725043940116
2022-01-24,T000,111.81547843766151
2022-01-24,T001,101.4218746992497
2022-01-24,T002,94.44045276665904
2022-01-24,T003,99.7748392973076
2022-01-24,T004,97.96906548686182
2022-01-24,T005,102.49536376066035
2022-01-24,T006,99.50194525077922
2022-01-24,T007,87.58761053615387
2022-01-24,T008,102.20498996349278
2022-01-24,T009,105.53645016480787
2022-01-24,T010,100.78298851736253
2022-01-24,T011,96.49237751545868
2022-01-24,T012,98.28211302284778
2022-01-24,T013,97.84885191170129
2022-01-24,T014,98.47095232391052
2022-01-24,T015,92.8050633531184
2022-01-24,T016,99.49954075755973
2022-01-24,T017,103.492428767515
2022-01-24,T018,94.6138772971922
2022-01-24,T019,93.11005444948943
2022-01-24,T020,108.63633855045003
2022-01-24,T021,105.38621497437038
2022-01-24,T022,96.06049074882183
2022-01-24,T023,110.32265569578678
2022-01-24,T024,105.11829509858248
2022-01-24,T025,92.8397212177247
2022-01-24,T026,96.87165140793192
2022-01-24,T027,82.57043444125303
2022-01-24,T028,103.01351742741365
2022-01-24,T029,99.58891962663243
2022-01-24,T030,94.67900539158647
2022-01-24,T031,105.91992256487335
2022-01-24,T032,88.36939104678413
2022-01-24,T033,100.5606675817702
2022-01-24,T034,91.82732361757712
2022-01-24,T035,93.96052655524801
2022-01-24,T036,93.46335954824252
2022-01-24,T037,108.5124168836987
2022-01-24,T038,109.80888067991698
2022-01-24,T039,101.69130287947424
2022-01-25,T000,112.59972512677047
2022-01-25,T001,102.04322798812319
2022-01-25,T002,95.21195324593948
2022-01-25,T003,99.78492952332063
2022-01-25,T004,97.81115369951964
2022-01-25,T005,101.33588175377847
2022-01-25,T006,100.18406967297234
2022-01-25,T007,85.86844949371262
2022-01-25,T008,101.94994760745502
2022-01-25,T009,105.01485464737947
2022-01-25,T010,101.58656162916806
2022-01-25,T011,96.31934001061434
2022-01-25,T012,97.33747712626332
2022-01-25,T013,96.59050939291924
2022-01-25,T014,97.78543917707022
2022-01-25,T015,92.92991118370465
2022-01-25,T016,99.48553647764929
2022-01-25,T017,103.46694564517018
2022-01-25,T018,94.10020896734287
2022-01-25,T019,92.77064704446137
2022-01-25,T020,109.65629725970959
2022-01-25,T021,104.03817466502062
2022-01-25,T022,96.09599965602355
2022-01-25,T023,112.26359335831752
2022-01-25,T024,105.73565934292294
2022-01-25,T025,92.44235061713376
2022-01-25,T026,97.44498675177509
2022-01-25,T027,82.09233386411957
2022-01-25,T028,103.16645824186948
2022-01-25,T029,100.98280900383332
2022-01-25,T030,96.41659947487996
2022-01-25,T031,103.92084915659862
2022-01-25,T032,88.99097180141469
2022-01-25,T033,102.66175360379323
2022-01-25,T034,91.35683433909287
2022-01-25,T035,94.23010717663533
2022-01-25,T036,94.80747396153811
2022-01-25,T037,108.16570002505722
2022-01-25,T038,110.46053397273097
2022-01-25,T039,101.47409161137348
2022-01-26,T000,109.25792544363507
2022-01-26,T001,97.9555955019286
2022-01-26,T002,94.24094103647245
2022-01-26,T003,98.49136040977874
2022-01-26,T004,95.52204296860123
2022-01-26,T005,98.55843462337035
2022-01-26,T006,97.83724519325156
2022-01-26,T007,83.48761971425878
2022-01-26,T008,99.99263686730106
2022-01-26,T009,102.04165430563458
2022-01-26,T010,101.16847601304842
2022-01-26,T011,94.74230799853596
2022-01-26,T012,94.95713793626237
2022-01-26,T013,94.79273143402484
2022-01-26,T014,97.29528088468199
2022-01-26,T015,91.47726933539849
2022-01-26,T016,98.01798673093546
2022-01-26,T017,102.30378524362038
2022-01-26,T018,94.08857879607578
2022-01-26,T019,89.47327927089347
2022-01-26,T020,106.8631267972631
2022-01-26,T021,100.18749054989749
2022-01-26,T022,95.00814841896351
2022-01-26,T023,110.4043186194185
2022-01-26,T024,103.2275563198893
2022-01-26,T025,89.87447343959398
2022-01-26,T026,96.3935895562569
2022-01-26,T027,80.46123108466918
2022-01-26,T028,100.97004962121213
2022-01-26,T029,99.89053606079669
2022-01-26,T030,93.67103729473828
2022-01-26,T031,100.5694207129697
2022-01-26,T032,89.85215355241948
2022-01-26,T033,100.97288332328927
2022-01-26,T034,89.30708798774924
2022-01-26,T035,91.64536944996553
2022-01-26,T036,92.99929029766362
2022-01-26,T037,107.01688485825164
2022-01-26,T038,109.52713191317207
2022-01-26,T039,99.65471669913394
2022-01-27,T000,108.64055368074906
2022-01-27,T001,97.61984521348103
2022-01-27,T002,95.15225087948133
2022-01-27,T003,100.40785981361121
2022-01-27,T004,96.48925889229469
2022-01-27,T005,98.24029409985347
2022-01-27,T006,96.7557200396566
2022-01-27,T007,82.7130162208513
2022-01-27,T008,98.38604437528397
2022-01-27,T009,101.71591962748901
2022-01-27,T010,100.88064582182633
2022-01-27,T011,94.75114169317037
2022-01-27,T012,95.32812295982491
2022-01-27,T013,95.0016370198553
2022-01-27,T014,96.86607839728111
2022-01-27,T015,90.78186160462309
2022-01-27,T016,99.34161765899434
2022-01-27,T017,103.09396422885347
2022-01-27,T018,92.64227958207137
2022-01-27,T019,88.34728283497313
2022-01-27,T020,105.48256761576062
2022-01-27,T021,100.04653993276966
2022-01-27,T022,96.39154580769824
2022-01-27,T023,111.59340401706592
2022-01-27,T024,104.01071337461151
2022-01-27,T025,90.83612417739761
2022-01-27,T026,97.09933753356086
2022-01-27,T027,80.8325941249931
2022-01-27,T028,100.79394959089569
2022-01-27,T029,99.41876808576035
2022-01-27,T030,91.37666575720453
2022-01-27,T031,100.26475797706892
2022-01-27,T032,91.64831117114718
2022-01-27,T033,100.49044994159051
2022-01-27,T034,88.47226929039371
2022-01-27,T035,92.56143315883834
2022-01-27,T036,92.72622102450339
2022-01-27,T037,106.20869359409821
2022-01-27,T038,110.54436659970183
2022-01-27,T039,99.92470635548065
2022-01-28,T000,110.04475487866932
2022-01-28,T001,98.14488302334385
2022-01-28,T002,95.26336774397598
2022-01-28,T003,101.3636864306592
2022-01-28,T004,96.40133374329676
2022-01-28,T005,99.6709485200294
2022-01-28,T006,97.84269928164767
2022-01-28,T007,82.74267720504632
2022-01-28,T008,98.8598933314644
2022-01-28,T009,103.7892707380815
2022-01-28,T010,102.56617527181216
2022-01-28,T011,96.58669344920447
2022-01-28,T012,96.03370916707213
2022-01-28,T013,95.64058760943396
2022-01-28,T014,97.57462077047133
2022-01-28,T015,92.3324881531542
