asof_dt,ticker,alpha_gt_used,mom_z_tm1,val_z_tm1,beta_mom,beta_val
2022-01-05,T016,-0.02585475063357598,0.0,-0.8618250211191993,0.03,0.03
2022-01-05,T017,0.0364126118670639,0.0,1.2137537289021298,0.03,0.03
2022-01-05,T018,-0.010278441538557807,0.0,-0.34261471795192694,0.03,0.03
2022-01-05,T019,-0.020043223533833757,0.0,-0.6681074511277919,0.03,0.03
2022-01-05,T020,0.012058728909595069,0.0,0.40195763031983567,0.03,0.03
2022-01-05,T021,-0.011323510142644667,0.0,-0.3774503380881556,0.03,0.03
2022-01-05,T022,-0.014223083626032652,0.0,-0.47410278753442175,0.03,0.03
2022-01-05,T023,-0.027792155786039243,0.0,-0.9264051928679748,0.03,0.03
2022-01-05,T024,0.04104391861157318,0.0,1.3681306203857726,0.03,0.03
2022-01-05,T025,0.04969192735325341,0.0,1.6563975784417804,0.03,0.03
2022-01-05,T026,0.03036893060622637,0.0,1.0122976868742124,0.03,0.03
2022-01-05,T027,0.02167120001158523,0.0,0.7223733337195077,0.03,0.03
2022-01-05,T028,0.022379258328419496,0.0,0.7459752776139832,0.03,0.03
2022-01-05,T029,-0.03720965363685537,0.0,-1.240321787895179,0.03,0.03
2022-01-05,T030,0.022826886333973482,0.0,0.7608962111324494,0.03,0.03
2022-01-05,T031,-0.006081212454473901,0.0,-0.20270708181579672,0.03,0.03
2022-01-05,T032,0.015080407626291805,0.0,0.5026802542097268,0.03,0.03
2022-01-05,T033,-0.03928731834470125,0.0,-1.3095772781567083,0.03,0.03
2022-01-05,T034,0.019617512140198103,0.0,0.6539170713399368,0.03,0.03
2022-01-05,T035,0.05282607149905186,0.0,1.7608690499683952,0.03,0.03
2022-01-05,T036,-0.002424698541781783,0.0,-0.08082328472605943,0.03,0.03
2022-01-05,T037,-0.020413906801341593,0.0,-0.6804635600447198,0.03,0.03
2022-01-05,T038,-0.04008805151250508,0.0,-1.3362683837501694,0.03,0.03
2022-01-05,T039,-0.019665791890895266,0.0,-0.6555263963631756,0.03,0.03
2022-01-06,T000,0.02864703904523543,0.0,0.9549013015078477,0.03,0.03
2022-01-06,T001,-0.040543397850613117,0.0,-1.3514465950204373,0.03,0.03
2022-01-06,T002,0.04687072950311256,0.0,1.562357650103752,0.03,0.03
2022-01-06,T003,-0.009069802552137842,0.0,-0.3023267517379281,0.03,0.03
2022-01-06,T004,0.014192041895984777,0.0,0.47306806319949257,0.03,0.03
2022-01-06,T005,-0.027877623836224358,0.0,-0.9292541278741453,0.03,0.03
2022-01-06,T006,-0.0083040465220347,0.0,-0.27680155073449,0.03,0.03
2022-01-06,T007,-0.08576508923553093,0.0,-2.858836307851031,0.03,0.03
2022-01-06,T008,0.01846302347782489,0.0,0.6154341159274963,0.03,0.03
2022-01-06,T009,0.015733473774427957,0.0,0.5244491258142653,0.03,0.03
2022-01-06,T010,0.030027043871456018,0.0,1.0009014623818673,0.03,0.03
2022-01-06,T011,0.020863746931658708,0.0,0.6954582310552903,0.03,0.03
2022-01-06,T012,-0.02724497508114002,0.0,-0.9081658360380007,0.03,0.03
2022-01-06,T013,-0.003431565671591765,0.0,-0.11438552238639217,0.03,0.03
2022-01-06,T014,0.0007659077712054881,0.0,0.025530259040182936,0.03,0.03
2022-01-06,T015,-0.028097875269666932,0.0,-0.9365958423222311,0.03,0.03
2022-01-06,T016,-0.025075072627853388,0.0,-0.8358357542617796,0.03,0.03
2022-01-06,T017,0.034210657278671217,0.0,1.140355242622374,0.03,0.03
2022-01-06,T018,-0.008912456605974143,0.0,-0.2970818868658048,0.03,0.03
2022-01-06,T019,-0.018966971351551298,0.0,-0.6322323783850433,0.03,0.03
2022-01-06,T020,0.01225234191409099,0.0,0.40841139713636637,0.03,0.03
2022-01-06,T021,-0.01055426003463796,0.0,-0.35180866782126535,0.03,0.03
2022-01-06,T022,-0.013242852973711338,0.0,-0.4414284324570446,0.03,0.03
2022-01-06,T023,-0.02801803474303891,0.0,-0.9339344914346304,0.03,0.03
2022-01-06,T024,0.038952770129112316,0.0,1.2984256709704105,0.03,0.03
2022-01-06,T025,0.04745654209932724,0.0,1.5818847366442412,0.03,0.03
2022-01-06,T026,0.029441491378112448,0.0,0.9813830459370816,0.03,0.03
2022-01-06,T027,0.0219917457251734,0.0,0.7330581908391134,0.03,0.03
2022-01-06,T028,0.023740860868582517,0.0,0.7913620289527507,0.03,0.03
2022-01-06,T029,-0.03749182780873085,0.0,-1.2497275936243617,0.03,0.03
2022-01-06,T030,0.023797379626117138,0.0,0.793245987537238,0.03,0.03
2022-01-06,T031,-0.0052970606014566945,0.0,-0.17656868671522316,0.03,0.03
2022-01-06,T032,0.017069824510696673,0.0,0.5689941503565558,0.03,0.03
2022-01-06,T033,-0.03897826774088891,0.0,-1.2992755913629637,0.03,0.03
2022-01-06,T034,0.01939247072198181,0.0,0.646415690732727,0.03,0.03
2022-01-06,T035,0.052463884808307125,0.0,1.7487961602769042,0.03,0.03
2022-01-06,T036,0.00027461892088252146,0.0,0.009153964029417382,0.03,0.03
2022-01-06,T037,-0.01999464230093693,0.0,-0.6664880766978978,0.03,0.03
2022-01-06,T038,-0.04027400236412811,0.0,-1.3424667454709371,0.03,0.03
2022-01-06,T039,-0.019467769080112603,0.0,-0.6489256360037535,0.03,0.03
2022-01-07,T000,0.02778611010210353,0.0,0.9262036700701177,0.03,0.03
2022-01-07,T001,-0.041167275272499436,0.0,-1.3722425090833146,0.03,0.03
2022-01-07,T002,0.04285426669666421,0.0,1.4284755565554736,0.03,0.03
2022-01-07,T003,-0.006817537319981659,0.0,-0.22725124399938862,0.03,0.03
2022-01-07,T004,0.014039830982481193,0.0,0.46799436608270645,0.03,0.03
2022-01-07,T005,-0.028150161871124162,0.0,-0.9383387290374721,0.03,0.03
2022-01-07,T006,-0.007876809116778445,0.0,-0.2625603038926148,0.03,0.03
2022-01-07,T007,-0.09157800938886769,0.0,-3.0526003129622565,0.03,0.03
2022-01-07,T008,0.01877479659815895,0.0,0.625826553271965,0.03,0.03
2022-01-07,T009,0.014175806759290331,0.0,0.4725268919763444,0.03,0.03
2022-01-07,T010,0.03167061861302262,0.0,1.055687287100754,0.03,0.03
2022-01-07,T011,0.020797347500486844,0.0,0.6932449166828948,0.03,0.03
2022-01-07,T012,-0.02739280842906788,0.0,-0.9130936143022627,0.03,0.03
2022-01-07,T013,-0.0018932906993445386,0.0,-0.06310968997815129,0.03,0.03
2022-01-07,T014,0.0012431714605641115,0.0,0.04143904868547039,0.03,0.03
2022-01-07,T015,-0.026895954880256104,0.0,-0.8965318293418701,0.03,0.03
2022-01-07,T016,-0.0236378264298681,0.0,-0.78792754766227,0.03,0.03
2022-01-07,T017,0.0343341512028028,0.0,1.1444717067600934,0.03,0.03
2022-01-07,T018,-0.007760531476326789,0.0,-0.2586843825442263,0.03,0.03
2022-01-07,T019,-0.01811858020757746,0.0,-0.6039526735859154,0.03,0.03
2022-01-07,T020,0.012081765106950153,0.0,0.40272550356500514,0.03,0.03
2022-01-07,T021,-0.008605759976064654,0.0,-0.2868586658688218,0.03,0.03
2022-01-07,T022,-0.012180944363953993,0.0,-0.40603147879846646,0.03,0.03
2022-01-07,T023,-0.028139985742406618,0.0,-0.9379995247468873,0.03,0.03
2022-01-07,T024,0.037302034836197366,0.0,1.243401161206579,0.03,0.03
2022-01-07,T025,0.04723879267760688,0.0,1.5746264225868962,0.03,0.03
2022-01-07,T026,0.028703270156009524,0.0,0.9567756718669842,0.03,0.03
2022-01-07,T027,0.02250118128268115,0.0,0.7500393760893718,0.03,0.03
2022-01-07,T028,0.02379055159306895,0.0,0.7930183864356317,0.03,0.03
2022-01-07,T029,-0.037676083150694185,0.0,-1.2558694383564728,0.03,0.03
2022-01-07,T030,0.022691301176251212,0.0,0.7563767058750405,0.03,0.03
2022-01-07,T031,-0.004217667870416297,0.0,-0.14058892901387657,0.03,0.03
2022-01-07,T032,0.019498397103315156,0.0,0.6499465701105052,0.03,0.03
2022-01-07,T033,-0.038331829691569834,0.0,-1.2777276563856612,0.03,0.03
2022-01-07,T034,0.01899676679904449,0.0,0.6332255599681497,0.03,0.03
2022-01-07,T035,0.05030538408699972,0.0,1.676846136233324,0.03,0.03
2022-01-07,T036,0.0004508165785927037,0.0,0.015027219286423458,0.03,0.03
2022-01-07,T037,-0.01948376409331989,0.0,-0.6494588031106631,0.03,0.03
2022-01-07,T038,-0.0398240721198546,0.0,-1.32746907066182,0.03,0.03
2022-01-07,T039,-0.01948746921231969,0.0,-0.649582307077323,0.03,0.03
2022-01-10,T000,0.028581115952966966,0.0,0.9527038650988989,0.03,0.03
2022-01-10,T001,-0.04213214214379522,0.0,-1.4044047381265075,0.03,0.03
2022-01-10,T002,0.041537451672819005,0.0,1.3845817224273003,0.03,0.03
2022-01-10,T003,-0.00681216182229511,0.0,-0.22707206074317035,0.03,0.03
2022-01-10,T004,0.014613658466915001,0.0,0.48712194889716676,0.03,0.03
2022-01-10,T005,-0.027507031262670293,0.0,-0.9169010420890098,0.03,0.03
2022-01-10,T006,-0.005424647581573578,0.0,-0.1808215860524526,0.03,0.03
2022-01-10,T007,-0.09820307795497034,0.0,-3.2734359318323447,0.03,0.03
2022-01-10,T008,0.018748620309273288,0.0,0.6249540103091096,0.03,0.03
2022-01-10,T009,0.015348155230020873,0.0,0.5116051743340291,0.03,0.03
2022-01-10,T010,0.031148607988410848,0.0,1.0382869329470283,0.03,0.03
2022-01-10,T011,0.02078786065857539,0.0,0.6929286886191797,0.03,0.03
2022-01-10,T012,-0.025954720470939257,0.0,-0.8651573490313086,0.03,0.03
2022-01-10,T013,-0.0012413325728069951,0.0,-0.04137775242689984,0.03,0.03
2022-01-10,T014,0.0019757665318446537,0.0,0.06585888439482179,0.03,0.03
2022-01-10,T015,-0.026759479920255107,0.0,-0.8919826640085036,0.03,0.03
2022-01-10,T016,-0.02267827967110416,0.0,-0.7559426557034721,0.03,0.03
2022-01-10,T017,0.03087606836739131,0.0,1.0292022789130437,0.03,0.03
2022-01-10,T018,-0.006234742977999538,0.0,-0.20782476593331795,0.03,0.03
2022-01-10,T019,-0.01675606767416868,0.0,-0.558535589138956,0.03,0.03
2022-01-10,T020,0.014397275050734636,0.0,0.4799091683578212,0.03,0.03
2022-01-10,T021,-0.008257863593671958,0.0,-0.2752621197890653,0.03,0.03
2022-01-10,T022,-0.011359349289126602,0.0,-0.3786449763042201,0.03,0.03
2022-01-10,T023,-0.027191218476481455,0.0,-0.9063739492160485,0.03,0.03
2022-01-10,T024,0.03583715024050069,0.0,1.1945716746833563,0.03,0.03
2022-01-10,T025,0.04407593596136199,0.0,1.469197865378733,0.03,0.03
2022-01-10,T026,0.029009072965998497,0.0,0.9669690988666166,0.03,0.03
2022-01-10,T027,0.02269623648235825,0.0,0.7565412160786084,0.03,0.03
2022-01-10,T028,0.023013595692244326,0.0,0.7671198564081442,0.03,0.03
2022-01-10,T029,-0.037413180722084154,0.0,-1.2471060240694718,0.03,0.03
2022-01-10,T030,0.02288042579393921,0.0,0.7626808597979736,0.03,0.03
2022-01-10,T031,-0.004981583345920936,0.0,-0.16605277819736455,0.03,0.03
2022-01-10,T032,0.01896080995726284,0.0,0.632026998575428,0.03,0.03
2022-01-10,T033,-0.03820388321092084,0.0,-1.2734627736973614,0.03,0.03
2022-01-10,T034,0.019422854701924255,0.0,0.6474284900641418,0.03,0.03
2022-01-10,T035,0.04739096651413153,0.0,1.5796988838043844,0.03,0.03
2022-01-10,T036,0.0019208479133490523,0.0,0.06402826377830174,0.03,0.03
2022-01-10,T037,-0.01736228621648317,0.0,-0.5787428738827723,0.03,0.03
2022-01-10,T038,-0.04038817662580804,0.0,-1.3462725541936014,0.03,0.03
2022-01-10,T039,-0.018361250918947573,0.0,-0.6120416972982524,0.03,0.03
2022-01-11,T000,0.026923551346704565,0.0,0.8974517115568189,0.03,0.03
2022-01-11,T001,-0.04178590252112967,0.0,-1.3928634173709888,0.03,0.03
2022-01-11,T002,0.041044548306013603,0.0,1.3681516102004534,0.03,0.03
2022-01-11,T003,-0.005823022756055938,0.0,-0.19410075853519795,0.03,0.03
2022-01-11,T004,0.014493456222051788,0.0,0.4831152074017263,0.03,0.03
2022-01-11,T005,-0.027552850424132875,0.0,-0.9184283474710959,0.03,0.03
2022-01-11,T006,-0.005239884436859248,0.0,-0.17466281456197494,0.03,0.03
2022-01-11,T007,-0.10470127888559454,0.0,-3.490042629519818,0.03,0.03
2022-01-11,T008,0.018009975268755567,0.0,0.600332508958519,0.03,0.03
2022-01-11,T009,0.013734294469253438,0.0,0.45780981564178125,0.03,0.03
2022-01-11,T010,0.030425851841149418,0.0,1.0141950613716473,0.03,0.03
2022-01-11,T011,0.02066738297576821,0.0,0.6889127658589403,0.03,0.03
2022-01-11,T012,-0.025149280173899644,0.0,-0.8383093391299882,0.03,0.03
2022-01-11,T013,0.00011865858617270944,0.0,0.0039552862057569815,0.03,0.03
2022-01-11,T014,0.0024555893598240826,0.0,0.08185297866080275,0.03,0.03
2022-01-11,T015,-0.025816423063135963,0.0,-0.8605474354378655,0.03,0.03
2022-01-11,T016,-0.022790216022086415,0.0,-0.7596738674028806,0.03,0.03
2022-01-11,T017,0.029239235029303597,0.0,0.9746411676434532,0.03,0.03
2022-01-11,T018,-0.004723824793670129,0.0,-0.15746082645567097,0.03,0.03
2022-01-11,T019,-0.016285189489212905,0.0,-0.5428396496404302,0.03,0.03
2022-01-11,T020,0.01386013277434971,0.0,0.462004425811657,0.03,0.03
2022-01-11,T021,-0.00712030458719066,0.0,-0.23734348623968868,0.03,0.03
2022-01-11,T022,-0.009795731001747236,0.0,-0.32652436672490787,0.03,0.03
2022-01-11,T023,-0.0244306814441055,0.0,-0.8143560481368501,0.03,0.03
2022-01-11,T024,0.03367631714505294,0.0,1.122543904835098,0.03,0.03
2022-01-11,T025,0.04258039409287775,0.0,1.4193464697625917,0.03,0.03
2022-01-11,T026,0.030933643821712344,0.0,1.0311214607237449,0.03,0.03
2022-01-11,T027,0.02454486880780109,0.0,0.8181622935933697,0.03,0.03
2022-01-11,T028,0.02268908413772857,0.0,0.7563028045909523,0.03,0.03
2022-01-11,T029,-0.03740898853883622,0.0,-1.2469662846278742,0.03,0.03
2022-01-11,T030,0.022993943437680485,0.0,0.7664647812560162,0.03,0.03
2022-01-11,T031,-0.004919095725682566,0.0,-0.1639698575227522,0.03,0.03
2022-01-11,T032,0.02034626201573676,0.0,0.678208733857892,0.03,0.03
2022-01-11,T033,-0.03676744011161252,0.0,-1.2255813370537507,0.03,0.03
2022-01-11,T034,0.01868772789127533,0.0,0.622924263042511,0.03,0.03
2022-01-11,T035,0.04401931203297148,0.0,1.4673104010990494,0.03,0.03
2022-01-11,T036,0.0027356927138065404,0.0,0.09118975712688468,0.03,0.03
2022-01-11,T037,-0.017409204529373376,0.0,-0.5803068176457792,0.03,0.03
2022-01-11,T038,-0.0394605335545408,0.0,-1.3153511184846933,0.03,0.03
2022-01-11,T039,-0.01700007021712307,0.0,-0.5666690072374356,0.03,0.03
2022-01-12,T000,0.025408203512994106,0.0,0.8469401170998035,0.03,0.03
2022-01-12,T001,-0.042421010156126246,0.0,-1.4140336718708748,0.03,0.03
2022-01-12,T002,0.039879126375018024,0.0,1.329304212500601,0.03,0.03
2022-01-12,T003,-0.0031811248586086655,0.0,-0.10603749528695552,0.03,0.03
2022-01-12,T004,0.015180190024605387,0.0,0.5060063341535129,0.03,0.03
2022-01-12,T005,-0.02561241815132238,0.0,-0.853747271710746,0.03,0.03
2022-01-12,T006,-0.0053108634081170955,0.0,-0.17702878027056987,0.03,0.03
2022-01-12,T007,-0.11220301016682442,0.0,-3.7401003388941474,0.03,0.03
2022-01-12,T008,0.018524694777988144,0.0,0.6174898259329381,0.03,0.03
2022-01-12,T009,0.014590480414125242,0.0,0.4863493471375081,0.03,0.03
2022-01-12,T010,0.024807181455677858,0.0,0.8269060485225953,0.03,0.03
2022-01-12,T011,0.021039770745102417,0.0,0.701325691503414,0.03,0.03
2022-01-12,T012,-0.024013600507742924,0.0,-0.8004533502580975,0.03,0.03
2022-01-12,T013,0.000668237557996677,0.0,0.022274585266555902,0.03,0.03
2022-01-12,T014,0.002237580241139544,0.0,0.0745860080379848,0.03,0.03
2022-01-12,T015,-0.025065361721573982,0.0,-0.8355120573857995,0.03,0.03
2022-01-12,T016,-0.020588476395475164,0.0,-0.6862825465158389,0.03,0.03
2022-01-12,T017,0.029612901289876543,0.0,0.9870967096625515,0.03,0.03
2022-01-12,T018,-0.004817353646823052,0.0,-0.16057845489410172,0.03,0.03
2022-01-12,T019,-0.01521498444927185,0.0,-0.5071661483090617,0.03,0.03
2022-01-12,T020,0.01524161969480114,0.0,0.5080539898267047,0.03,0.03
2022-01-12,T021,-0.007445606992595642,0.0,-0.24818689975318808,0.03,0.03
2022-01-12,T022,-0.010152737031024248,0.0,-0.33842456770080825,0.03,0.03
2022-01-12,T023,-0.02313684102582104,0.0,-0.7712280341940347,0.03,0.03
2022-01-12,T024,0.032410807384633734,0.0,1.080360246154458,0.03,0.03
2022-01-12,T025,0.039926384677520736,0.0,1.3308794892506912,0.03,0.03
2022-01-12,T026,0.03128343181313244,0.0,1.0427810604377479,0.03,0.03
2022-01-12,T027,0.02551974367776177,0.0,0.8506581225920591,0.03,0.03
2022-01-12,T028,0.021370389163859884,0.0,0.7123463054619962,0.03,0.03
2022-01-12,T029,-0.035721416484498406,0.0,-1.1907138828166135,0.03,0.03
2022-01-12,T030,0.02122072307074126,0.0,0.7073574356913753,0.03,0.03
2022-01-12,T031,-0.0025460304783389526,0.0,-0.08486768261129843,0.03,0.03
2022-01-12,T032,0.01945773177204035,0.0,0.6485910590680117,0.03,0.03
2022-01-12,T033,-0.035949387812141416,0.0,-1.1983129270713806,0.03,0.03
2022-01-12,T034,0.016112115076100247,0.0,0.537070502536675,0.03,0.03
2022-01-12,T035,0.04308596694603677,0.0,1.436198898201226,0.03,0.03
2022-01-12,T036,0.005489149864875904,0.0,0.18297166216253014,0.03,0.03
2022-01-12,T037,-0.015891917049300958,0.0,-0.529730568310032,0.03,0.03
2022-01-12,T038,-0.038376701261003406,0.0,-1.2792233753667803,0.03,0.03
2022-01-12,T039,-0.01541758793941801,0.0,-0.5139195979806004,0.03,0.03
2022-01-13,T000,0.023743474322425014,0.0,0.7914491440808339,0.03,0.03
2022-01-13,T001,-0.04167212273381764,0.0,-1.3890707577939212,0.03,0.03
2022-01-13,T002,0.03855441848678493,0.0,1.2851472828928312,0.03,0.03
2022-01-13,T003,-0.004007071176412486,0.0,-0.13356903921374955,0.03,0.03
2022-01-13,T004,0.012789514361342921,0.0,0.4263171453780974,0.03,0.03
2022-01-13,T005,-0.023813381210622295,0.0,-0.7937793736874099,0.03,0.03
2022-01-13,T006,-0.003925763772038633,0.0,-0.13085879240128778,0.03,0.03
2022-01-13,T007,-0.11935327727683663,0.0,-3.9784425758945545,0.03,0.03
2022-01-13,T008,0.01891786037195244,0.0,0.630595345731748,0.03,0.03
2022-01-13,T009,0.015076206939126195,0.0,0.5025402313042066,0.03,0.03
2022-01-13,T010,0.022593006068078313,0.0,0.7531002022692771,0.03,0.03
2022-01-13,T011,0.020285546844405797,0.0,0.6761848948135266,0.03,0.03
2022-01-13,T012,-0.020335059867545545,0.0,-0.6778353289181849,0.03,0.03
2022-01-13,T013,-0.0003402273647976408,0.0,-0.01134091215992136,0.03,0.03
2022-01-13,T014,0.003951432552221043,0.0,0.13171441840736808,0.03,0.03
2022-01-13,T015,-0.02384634734313114,0.0,-0.794878244771038,0.03,0.03
2022-01-13,T016,-0.02040958508159668,0.0,-0.6803195027198894,0.03,0.03
2022-01-13,T017,0.028003103917635178,0.0,0.9334367972545059,0.03,0.03
2022-01-13,T018,-0.0026333401651297207,0.0,-0.08777800550432403,0.03,0.03
2022-01-13,T019,-0.011754928326236433,0.0,-0.3918309442078811,0.03,0.03
2022-01-13,T020,0.013094273869753948,0.0,0.43647579565846495,0.03,0.03
2022-01-13,T021,-0.007029138571423375,0.0,-0.23430461904744582,0.03,0.03
2022-01-13,T022,-0.009459860696599806,0.0,-0.31532868988666024,0.03,0.03
2022-01-13,T023,-0.02350459585038309,0.0,-0.783486528346103,0.03,0.03
2022-01-13,T024,0.029672351318013043,0.0,0.9890783772671015,0.03,0.03
2022-01-13,T025,0.03764297078756537,0.0,1.2547656929188458,0.03,0.03
2022-01-13,T026,0.031789599371113676,0.0,1.059653312370456,0.03,0.03
2022-01-13,T027,0.028660670946026368,0.0,0.955355698200879,0.03,0.03
2022-01-13,T028,0.022536222576099756,0.0,0.7512074192033252,0.03,0.03
2022-01-13,T029,-0.033897868056863525,0.0,-1.1299289352287842,0.03,0.03
2022-01-13,T030,0.020287247784568307,0.0,0.6762415928189436,0.03,0.03
2022-01-13,T031,-0.002826583818955138,0.0,-0.09421946063183795,0.03,0.03
2022-01-13,T032,0.01921718594524167,0.0,0.6405728648413891,0.03,0.03
2022-01-13,T033,-0.035583814432641,0.0,-1.1861271477547,0.03,0.03
2022-01-13,T034,0.013911254979089599,0.0,0.46370849930298663,0.03,0.03
2022-01-13,T035,0.041293281706999106,0.0,1.376442723566637,0.03,0.03
2022-01-13,T036,0.007008767931573398,0.0,0.2336255977191133,0.03,0.03
2022-01-13,T037,-0.012990063074933627,0.0,-0.4330021024977876,0.03,0.03
2022-01-13,T038,-0.038082820308647077,0.0,-1.2694273436215693,0.03,0.03
2022-01-13,T039,-0.013562541951403906,0.0,-0.4520847317134636,0.03,0.03
2022-01-14,T000,0.02110004676281176,0.0,0.7033348920937254,0.03,0.03
2022-01-14,T001,-0.04033255345280561,0.0,-1.3444184484268538,0.03,0.03
2022-01-14,T002,0.034433947725635794,0.0,1.1477982575211931,0.03,0.03
2022-01-14,T003,-0.004907694282169702,0.0,-0.16358980940565676,0.03,0.03
2022-01-14,T004,0.014440729137259767,0.0,0.48135763790865893,0.03,0.03
2022-01-14,T005,-0.02086011862791127,0.0,-0.6953372875970423,0.03,0.03
2022-01-14,T006,-0.002866127962236917,0.0,-0.09553759874123056,0.03,0.03
2022-01-14,T007,-0.12750057363221806,0.0,-4.250019121073936,0.03,0.03
2022-01-14,T008,0.018301146485489125,0.0,0.6100382161829708,0.03,0.03
2022-01-14,T009,0.01596255480075931,0.0,0.5320851600253104,0.03,0.03
2022-01-14,T010,0.020340983141477774,0.0,0.6780327713825924,0.03,0.03
2022-01-14,T011,0.023105404491646928,0.0,0.7701801497215642,0.03,0.03
2022-01-14,T012,-0.018160118078842408,0.0,-0.605337269294747,0.03,0.03
2022-01-14,T013,0.0018816627024116836,0.0,0.06272209008038945,0.03,0.03
2022-01-14,T014,0.004657657456908716,0.0,0.15525524856362385,0.03,0.03
2022-01-14,T015,-0.021739499978649327,0.0,-0.724649999288311,0.03,0.03
2022-01-14,T016,-0.017806516728078457,0.0,-0.5935505576026152,0.03,0.03
2022-01-14,T017,0.027799263706215018,0.0,0.9266421235405007,0.03,0.03
2022-01-14,T018,-0.0004191780137652411,0.0,-0.013972600458841371,0.03,0.03
